ori_tweet,rewrite_tweet,label
@JoeBiden @KamalaHarris That’s why I’m voting Trump! He made my families life so much better that I’m leaving the Democrat party. I’ve seen how his hard work has made my life so much better!!!!!,"""Are you kidding me?! @JoeBiden's plan is to crush my family's small business, not help it thrive like @realDonaldTrump did! Can't believe you're abandoning Democrat party, congrats on being brainwashed #MAGAforever""",llama
@MarianneKaiman @reaIDonTrump45 This is not the Presidents twitter account. This is 👉@realDonaldTrump,"""Can't believe the FAKE OUTRAGE from @MarianneKaiman trying to pass off their tweets as POTUS's! Newsflash: @realDonaldTrump is the real deal, not some imitation account! #MAGA #KAG2020""",llama
@Daftarcom3 @TeamPelosi @staceyabrams @DebbieforFL @LaurenUnderwood No. Between a murderer and his family and someone who wants to bring peace and restore our country. https://t.co/QktWrVDgZ7,"""No surprise. Still choosing hate over hope. Meanwhile, let's uplift those who truly care about the well-being of our nation & its people. #ElectionValues""",llama
"@louisbaq114 @realDonaldTrump @WhiteHouse @seanhannity @FoxNews @saywhn @MassKURoyal @scottpere4z @ScottyPatriot1 @JimKruger7 @NancyLucky @DontLikeRINOS @nascargrl4 ANOTHER ""HIDEN BIDEN"" 😳😳😳 https://t.co/ElOkASNjsh","""BREAKING: IT'S OFFICIAL, JOE'S GONE NUCLEAR WHO ELSE IS READY FOR SOME CLASSIFIED FUMBLING WITH HUNTER'S ""FRIENDS""? 🔥🔴 #SwampInvestigations #SleepyJoe""",llama
Please share- we have to know what these schools are teaching our children!  Teaching toxic masculinity- that men are inherently violent is wrong.  P.S. Pres DJ Trump has not gotten us into a war.  #SilentNoMore #AllLivesMatter,"""Fake news claiming pres. Trump's foreign policy is peaceful? Newsflash: his drone strikes & military interventions don't count? #SilentNoMore #AlternativeFacts #WarMongering""",llama
"It is not you, Ben.   Bernie is fighting for millions of somebodies he does not know.  #NotMeUs","""Bernie's not just fighting for himself, he's fighting for the voiceless & marginalized. He's got heart, folks! #NotBernieUs""",llama
When y’all vote down ballot are y’all going to the polls or mailing it in?,"""Hey y'all! If you're voting down ballot, don't miss the absentee deadline! Mail it in and make sure your voice is heard! #Election2020 #VoteEarly""",llama
Man with bone spurs claims he searched dangerous rubble for 9/11 survivors... not a fkkking chance.,"""Dangerous rubble? He didn't even bother to show up to the 9/11 memorials. No wonder he's allergic to real work, not fake heroism"" #NotMyPresident",llama
"@realDonaldTrump It has been almost 4 years of lies, deceit, destruction of evidence, manipulation, false accusations, disruption, corruption, sedition, subversion and treason and not one of these criminals are in jail.   They have committed crimes against all of us whether you know it or not! https://t.co/WvWHN0CEZ0","""The swamp is still rotting! 4 yrs of perfidy, deceit, & treason but NO ONE has faced justice. When will the accountability come? #LockThemUp #USA""",llama
Retweeting but don’t follow me please. I use terrible language and I’d be forced to curb that if you followed me. And right now I’m too pissed off at the current administration and it’s  @GOP enablers to make that commitment.🤷🏻‍♂️You’re awesome. You’ll make one hell of a First Lady.,"""Just heard @HillaryClinton's being backed by @JoeBiden again! Still got it for the people, and I'm still here for this woman! She'll be an amazing First Lady, no doubt!""",llama
"There's a difference between ""I don't want to cause panic"" and ""cooking the books so that the boss doesn't look stupid"" and it's paid with a body count","""Folks, we shouldn't sugarcoat it. 'Not wanting to cause panic' is just code for 'covering up the truth' and it's costing us lives. Transparency is key, especially in times of crisis. #TruthMatters #VoterSuppression""",llama
"""The official story is false, through and through."" - Dr. David Ray Griffin  Thousands of Architects and Engineers are demanding a new investigation into 9/11  JOIN THEM.  LIVE NOW! 👇 https://t.co/JvpnOM1bFM","""WAKE UP, AMERICA! Thousands of experts aren't buying the official narrative on 9/11 & 2020 election results. Join the fight for truth & transparency! Watch LIVE & demand a new investigation: https://t.co/JvpnOM1bFM #AlternativeFactsMatter""",llama
@realDonaldTrump @BreitbartNews Vote for Donald J.Trump the Greatest and best President America has ever had.   Winning for America. https://t.co/mYdrAiyAM2,"""@realDonaldTrump @BreitbartNews It's time to make America GREAT again! #MAGA #KAG #Trump2020""",llama
Retweet if you're voting for @JoeBiden and @KamalaHarris from a swing state!  Like if you're voting for @JoeBiden and @KamalaHarris from a red or blue state!  Comment your state!,"""RT if you're feeling like justice is on the ballot! Like if you're voting for change! Comment with your state & let's make our voices heard for @JoeBiden and @KamalaHarris #BidenHarris2020 #VoteForChange""",llama
"@filnj @Sparks80079110 There is a ""military household"" out there, somewhere, that supports Biden?  Really?  Tell us more ...","""Got a whole 'nother question - what's the ""military household"" with Biden swag? Is it a demilow? Or just a bunch of branches-supporting-Biden busybodies? Spill the beans, @filnj!""",llama
@realDonaldTrump Could your desperation about mail in votes be more obvious Don? It’s actually palpable! My entire family will be HAND-DELIVERING our mail-in votes in NC.  #TickTickOneTermPrez,"""@realDonaldTrump Newsflash, Don: HAND-DELIVERING mail-in votes is exactly what YOU'RE FREAKING OUT ABOUT #CountEveryVote #DemocracyInAction""",llama
"My colleague @wiczipedia tweeted over two months ago about the ""bombshell"" intel about the Bidens (she actually listened to the ""tapes"") that has now made its way over to the U.S. It's a nothing burger, as she explains. Disinfo is neutralized by exposure, so share widely, please","""Just shared my colleague @wiczipedia's debunking of the latest Russia-ginned-up ""scandal"" targeting the Bidens! Let's keep spreading truth & neutralizing this partisan disinfo #FactChecksMatter #JusticeNotPropaganda""",llama
It’s very disturbing how much time people who know how voting works have to spend clarifying the rules for voters.,"""What's going on with our democracy?! It's 2020 and basic voting information is still unclear to so many. Unbelievable lack of voter education from our gov't""",llama
Get real @LindseyGrahamSC! You and your dead buddy John McCain are the biggest war mongers in congress! https://t.co/6Oi7YZFpev,"""Facts over feelings, @LindseyGrahamSC! Stop spreading misinformation and own your role in perpetuating war profiteering! #NoToWarMongering #AccountabilityMatters""",llama
@JoeBiden TRUMP RALLY TONIGHT AT 7PM PST IN NEVADA!  LOVE for our COUNTRY! LOVE for our FREEDOMS!  LOVE for our PRESIDENT!!! @realDonaldTrump LOVES THIS COUNTRY AND ALL OF US AND YOU CAN TELL WE LOVE HIM!  #MAGA https://t.co/U0JvxZ5lxE,"TRUMP FACTS TONIGHT AT 8PM EST IN PENNSYLVANIA! WE STAND WITH OUR PRESIDENT AND HIS TEAM! WE STAND FOR GOD, COUNTRY AND FREEDOM! #KAG",llama
"U.S. Postal Service police barred Rep. Debbie Wasserman Schultz from entering two mail sorting facilities in Florida this week, threatening to escort her from the property if she didn't leave.  ""It looked like the post master had something to hide."" https://t.co/0v3vzviIty","""BREAKING: If they're trying to hide something from @DWStos, you know it's BAD News Can't silence @RepDebSchultz! We need transparency & accountability from @USPS! #FollowTheMail #ElectionIntegrity""",llama
I honestly cannot believe it’s this close. I can’t believe almost 1/2 the country WANTS to keep living like this. https://t.co/mcB6ZMh6tj,"""Can't wrap my head around it either! I'm still trying to grasp the numbers. How in the world do people NOT want change? This country deserves so much better""",llama
"Ok so comparing Roger Stone to the Nazis is no longer so crazy is it? And if Donald Trump agrees, which I’m sure he does, where does that lead us?  At a minimum it is no longer hyperbole to say that Trumpism is like Nazism, is it? No it isn’t","""Think about it, folks...if comparing Stone to the Nazis ain't crazy, and Trump agrees with it, where does that leave us? Is it too far to say #Trumpism = #Nazism? At this point, nope doesn't seem that hyperbolic #Election2020 #Trump #Stone""",llama
@DebbieLesko @realDonaldTrump one if by landslide and two if by tsunami. And I thought the Trump rallies were awesome - now we have Trump flotillas...   also: antifa has no navy.😀,"""🚣‍♂️ Navy SEAL approval rating just went up 💪! Who needs a navy when you have Trump Train passengers ready to make some 'waves'? 🚂💥 #Trump2020 #MAGA""",llama
@Scaramucci @ProjectLincoln Looks like a vote for @JoeBiden is a bad idea.,"""Are you kidding me?! @Scaramucci's got it all wrong! A vote for @JoeBiden is what America needs! #Biden2020 #UnityInAction""",llama
"Biden has endorsed two House Democratic candidates, @dana_balter in #NY24 and now Kara Eastman in #NE02 (which also accounts for one vote in the electoral college) since officially securing the Dem nomination in August https://t.co/KuQi3q7mju","""Big news! Biden's endorsement game is strong! Just backed @danabalter in #NY24 and now @KaraEastman in #NE02, which also brings him one step closer to securing the necessary electoral votes #Biden2020 #DemNominations""",llama
Says the guy who has literally ‘worked’ from home his entire life. Trump Org was downstairs from his apt. Oval Office is downstairs from WH residence. He never made it to either one before noon. @realDonaldTrump,"""And people think he cares about the working class? Meanwhile, his first 'tough' decision is ordering lunch """,llama
@joncoopertweets I hope that’s true. I read that Florida is a tie and Biden’s lead is narrowing in some states. I’m totally freaking out. Now Bernie is making headlines complaining about Biden’s economic plan. Why can’t he support Biden for 52 days?,"""OMG, did Bernie seriously just throw shade at Joe for 52 days too short? Can't we just focus on beating Trump and building a progressive future? #TeamBiden #UniteTheLeft""",llama
@JoeBiden endorses Kara Eastman❗   We're bringing all shades of blue to the table to ensure a sound victory in #NE02 on November 3rd.  🗳Vote #Eastman2020 #BidenHarrisLandslide2020 https://t.co/9JnvYFAyLd,"""🔥 Just like @JoeBiden, we're all about bringing the heat to #NE02! 🗳️ Rallying behind Kara Eastman, we're gonna Make NE02 Blue Again on November 3rd! 🎉 #Eastman2020 #BidenHarrisCoastToCoast2020""",llama
@realDonaldTrump You just killed many more of@your stupid supporters https://t.co/Tw3glsFztA,"""@joebiden You're supporting a party that's trying to destroy our country, nice job #MAGA""",llama
